File,Block,Trial_Block,Trial_Total,Subj,Order,Perturb_Var,Perturb_Dir,Cursor_Error,Target_Deg,EE_Baseline_mean,EE_Baseline_corrected,Target,Trial_Target,Endpoint_X,Endpoint_Y,Endpoint_Error,Appl_Perturb,Endpoint_Error_Mean,MT,RT,Max_Vel
San_Pilot_S01_6Relearning_SubjData,Relearning,57,1009,1,Gen_first,12° Variance,CCW,6.443,0,-1.5338,24.0908,1,57,0.023253,0.25598,22.557,29,29.865,0.475,0.005,0.32917
San_Pilot_S01_6Relearning_SubjData,Relearning,58,1010,1,Gen_first,12° Variance,CCW,-4.792,0,-1.5338,34.3258,1,58,0.03335,0.25176,32.792,28,29.865,0.45,0.005,0.37401
San_Pilot_S01_6Relearning_SubjData,Relearning,59,1011,1,Gen_first,12° Variance,CCW,-2.177,0,-1.5338,29.7108,1,59,0.028919,0.25399,28.177,26,29.865,0.585,0.005,0.30852
San_Pilot_S01_6Relearning_SubjData,Relearning,60,1012,1,Gen_first,12° Variance,CCW,3.903,0,-1.5338,30.6308,1,60,0.029577,0.25315,29.097,33,29.865,0.55,0.005,0.24573
San_Pilot_S01_6Relearning_SubjData,Relearning,61,1013,1,Gen_first,12° Variance,CCW,1.738,0,-1.5338,27.7958,1,61,0.0274,0.25553,26.262,28,29.865,0.455,0.005,0.38776
San_Pilot_S01_6Relearning_SubjData,Relearning,62,1014,1,Gen_first,12° Variance,CCW,11.089,0,-1.5338,26.4448,1,62,0.025501,0.25491,24.911,36,29.865,0.405,0.005,0.34765
San_Pilot_S01_6Relearning_SubjData,Relearning,63,1015,1,Gen_first,12° Variance,CCW,1.336,0,-1.5338,23.1978,1,63,0.022648,0.25702,21.664,23,29.865,0.375,0.005,0.42267
San_Pilot_S01_6Relearning_SubjData,Relearning,64,1016,1,Gen_first,12° Variance,CCW,22.038,0,-1.5338,21.4958,1,64,0.021041,0.25793,19.962,42,29.865,0.28,0.005,0.50237
San_Pilot_S01_6Relearning_SubjData,Relearning,65,1017,1,Gen_first,12° Variance,CCW,1.052,0,-1.5338,27.4818,1,65,0.026662,0.25479,25.948,27,29.865,0.355,0.005,0.51362
San_Pilot_S01_6Relearning_SubjData,Relearning,66,1018,1,Gen_first,12° Variance,CCW,-1.556,0,-1.5338,29.0898,1,66,0.028481,0.25458,27.556,26,29.865,0.47,0.005,0.41958
San_Pilot_S01_6Relearning_SubjData,Relearning,67,1019,1,Gen_first,12° Variance,CCW,5.018,0,-1.5338,24.5158,1,67,0.023493,0.2554,22.982,28,29.865,0.455,0.005,0.35274
San_Pilot_S01_6Relearning_SubjData,Relearning,68,1020,1,Gen_first,12° Variance,CCW,2.681,0,-1.5338,32.8528,1,68,0.031713,0.25212,31.319,34,29.865,0.355,0.005,0.31203
San_Pilot_S01_6Relearning_SubjData,Relearning,69,1021,1,Gen_first,12° Variance,CCW,5.767,0,-1.5338,28.7668,1,69,0.027755,0.25393,27.233,33,29.865,0.43,0.005,0.30833
San_Pilot_S01_6Relearning_SubjData,Relearning,70,1022,1,Gen_first,12° Variance,CCW,2.359,0,-1.5338,28.1748,1,70,0.027233,0.25428,26.641,29,29.865,0.535,0.005,0.33167
San_Pilot_S01_6Relearning_SubjData,Relearning,71,1023,1,Gen_first,12° Variance,CCW,-0.00900000000000034,0,-1.5338,32.5428,1,71,0.031704,0.25275,31.009,31,29.865,0.285,0.005,0.33429
San_Pilot_S01_6Relearning_SubjData,Relearning,72,1024,1,Gen_first,12° Variance,CCW,0.518000000000001,0,-1.5338,36.0158,1,72,0.033994,0.24949,34.482,35,29.865,0.455,0.005,0.34317
San_Pilot_S01_6Relearning_SubjData,Relearning,73,1025,1,Gen_first,12° Variance,CCW,-7.917,0,-1.5338,34.4508,1,73,0.032699,0.25051,32.917,25,29.865,0.51,0.005,0.33139
San_Pilot_S01_6Relearning_SubjData,Relearning,74,1026,1,Gen_first,12° Variance,CCW,6.396,0,-1.5338,28.1378,1,74,0.02731,0.25453,26.604,33,29.865,0.55,0.005,0.30582
San_Pilot_S01_6Relearning_SubjData,Relearning,75,1027,1,Gen_first,12° Variance,CCW,0.0970000000000013,0,-1.5338,36.4368,1,75,0.035106,0.25032,34.903,35,29.865,0.46,0.005,0.33807
San_Pilot_S01_6Relearning_SubjData,Relearning,76,1028,1,Gen_first,12° Variance,CCW,5.298,0,-1.5338,39.2358,1,76,0.037274,0.24822,37.702,43,29.865,0.4,0.005,0.36188
San_Pilot_S01_6Relearning_SubjData,Relearning,77,1029,1,Gen_first,12° Variance,CCW,-13.153,0,-1.5338,42.6868,1,77,0.039988,0.24575,41.153,28,29.865,0.51,0.005,0.31688
San_Pilot_S01_6Relearning_SubjData,Relearning,78,1030,1,Gen_first,12° Variance,CCW,-4.766,0,-1.5338,38.2998,1,78,0.036115,0.24834,36.766,32,29.865,0.55,0.005,0.31347
San_Pilot_S01_6Relearning_SubjData,Relearning,79,1031,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,79,,,,30,29.865,0.625,0.005,0.31264
San_Pilot_S01_6Relearning_SubjData,Relearning,80,1032,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,80,,,,29,29.865,0.71,0.005,0.26902
San_Pilot_S01_6Relearning_SubjData,Relearning,81,1033,1,Gen_first,12° Variance,CCW,-2.38,0,-1.5338,34.9138,1,81,0.033404,0.2507,33.38,31,29.865,0.475,0.005,0.29558
San_Pilot_S01_6Relearning_SubjData,Relearning,82,1034,1,Gen_first,12° Variance,CCW,-7.943,0,-1.5338,35.4768,1,82,0.034073,0.25062,33.943,26,29.865,0.48,0.005,0.29123
San_Pilot_S01_6Relearning_SubjData,Relearning,83,1035,1,Gen_first,12° Variance,CCW,-0.370000000000001,0,-1.5338,31.9038,1,83,0.030699,0.25239,30.37,30,29.865,0.06,0.525,0.31394
San_Pilot_S01_6Relearning_SubjData,Relearning,84,1036,1,Gen_first,12° Variance,CCW,1.853,0,-1.5338,35.6808,1,84,0.03443,0.25076,34.147,36,29.865,0.465,0.005,0.32065
San_Pilot_S01_6Relearning_SubjData,Relearning,85,1037,1,Gen_first,12° Variance,CCW,-5.11,0,-1.5338,42.6438,1,85,0.040118,0.24597,41.11,36,29.865,0.51,0.005,0.34168
San_Pilot_S01_6Relearning_SubjData,Relearning,86,1038,1,Gen_first,12° Variance,CCW,-4.243,0,-1.5338,36.7768,1,86,0.035437,0.25016,35.243,31,29.865,0.42,0.005,0.32802
San_Pilot_S01_6Relearning_SubjData,Relearning,87,1039,1,Gen_first,12° Variance,CCW,-9.783,0,-1.5338,37.3168,1,87,0.035404,0.24912,35.783,26,29.865,0.48,0.005,0.31201
San_Pilot_S01_6Relearning_SubjData,Relearning,88,1040,1,Gen_first,12° Variance,CCW,-0.246000000000002,0,-1.5338,33.7798,1,88,0.032078,0.25085,32.246,32,29.865,0.485,0.005,0.30251
San_Pilot_S01_6Relearning_SubjData,Relearning,89,1041,1,Gen_first,12° Variance,CCW,3.397,0,-1.5338,32.1368,1,89,0.03063,0.25179,30.603,34,29.865,0.46,0.005,0.358
San_Pilot_S01_6Relearning_SubjData,Relearning,90,1042,1,Gen_first,12° Variance,CCW,-1.974,0,-1.5338,34.5078,1,90,0.033076,0.25098,32.974,31,29.865,0.42,0.005,0.3632
San_Pilot_S01_6Relearning_SubjData,Relearning,91,1043,1,Gen_first,12° Variance,CCW,-0.873999999999999,0,-1.5338,33.4078,1,91,0.031864,0.25124,31.874,31,29.865,0,0.495,0.3236
San_Pilot_S01_6Relearning_SubjData,Relearning,92,1044,1,Gen_first,12° Variance,CCW,-7.737,0,-1.5338,35.2708,1,92,0.033338,0.24992,33.737,26,29.865,0.4,0.005,0.33124
San_Pilot_S01_6Relearning_SubjData,Relearning,93,1045,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,93,,,,31,29.865,0,0.005,0
San_Pilot_S01_6Relearning_SubjData,Relearning,94,1046,1,Gen_first,12° Variance,CCW,11.364,0,-1.5338,27.1698,1,94,0.026458,0.25513,25.636,37,29.865,0.26,0.005,0.32091
San_Pilot_S01_6Relearning_SubjData,Relearning,95,1047,1,Gen_first,12° Variance,CCW,3.88,0,-1.5338,28.6538,1,95,0.027791,0.25426,27.12,31,29.865,0.415,0.005,0.36241
San_Pilot_S01_6Relearning_SubjData,Relearning,96,1048,1,Gen_first,12° Variance,CCW,5.666,0,-1.5338,23.8678,1,96,0.023239,0.25657,22.334,28,29.865,0.31,0.005,0.45631
San_Pilot_S01_6Relearning_SubjData,Relearning,97,1049,1,Gen_first,12° Variance,CCW,6.544,0,-1.5338,25.9898,1,97,0.025009,0.25499,24.456,31,29.865,0.49,0.005,0.31588
San_Pilot_S01_6Relearning_SubjData,Relearning,98,1050,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,98,,,,31,29.865,0,0.005,0
San_Pilot_S01_6Relearning_SubjData,Relearning,99,1051,1,Gen_first,12° Variance,CCW,3.171,0,-1.5338,27.3628,1,99,0.026524,0.2548,25.829,29,29.865,0.315,0.005,0.4806
San_Pilot_S01_6Relearning_SubjData,Relearning,100,1052,1,Gen_first,12° Variance,CCW,8.691,0,-1.5338,23.8428,1,100,0.023115,0.25634,22.309,31,29.865,0.5,0.005,0.40377
San_Pilot_S01_7Washout_SubjData,Washout,1,1053,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,1,,,,0,11.257,0.09,0.005,0.0078624
San_Pilot_S01_7Washout_SubjData,Washout,2,1054,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,2,,,,0,11.257,0.155,0.005,0.0099517
San_Pilot_S01_7Washout_SubjData,Washout,3,1055,1,Gen_first,12° Variance,CCW,-21.089,0,-1.5338,22.6228,1,3,0.021786,0.25649,21.089,0,11.257,0.455,0.005,0.31984
San_Pilot_S01_7Washout_SubjData,Washout,4,1056,1,Gen_first,12° Variance,CCW,-20.262,0,-1.5338,21.7958,1,4,0.021736,0.25888,20.262,0,11.257,0.28,0.16,0.58606
San_Pilot_S01_7Washout_SubjData,Washout,5,1057,1,Gen_first,12° Variance,CCW,-22.452,0,-1.5338,23.9858,1,5,0.023366,0.25655,22.452,0,11.257,0.255,0.12,0.56131
San_Pilot_S01_7Washout_SubjData,Washout,6,1058,1,Gen_first,12° Variance,CCW,-18.13,0,-1.5338,19.6638,1,6,0.018728,0.2572,18.13,0,11.257,0.25,0.005,0.62429
San_Pilot_S01_7Washout_SubjData,Washout,7,1059,1,Gen_first,12° Variance,CCW,-18.729,0,-1.5338,20.2628,1,7,0.019611,0.25784,18.729,0,11.257,0.27,0.005,0.55162
San_Pilot_S01_7Washout_SubjData,Washout,8,1060,1,Gen_first,12° Variance,CCW,-22.746,0,-1.5338,24.2798,1,8,0.023464,0.25597,22.746,0,11.257,0.225,0.005,0.55523
San_Pilot_S01_7Washout_SubjData,Washout,9,1061,1,Gen_first,12° Variance,CCW,-26.47,0,-1.5338,28.0038,1,9,0.027682,0.25559,26.47,0,11.257,0.245,0.005,0.56448
San_Pilot_S01_7Washout_SubjData,Washout,10,1062,1,Gen_first,12° Variance,CCW,-22.631,0,-1.5338,24.1648,1,10,0.023578,0.25655,22.631,0,11.257,0.28,0.08,0.5238
San_Pilot_S01_7Washout_SubjData,Washout,11,1063,1,Gen_first,12° Variance,CCW,-8.1515,0,-1.5338,9.6853,1,11,0.0086972,0.26072,8.1515,0,11.257,0.315,0.005,0.39437
San_Pilot_S01_7Washout_SubjData,Washout,12,1064,1,Gen_first,12° Variance,CCW,-18.298,0,-1.5338,19.8318,1,12,0.019011,0.25749,18.298,0,11.257,0.295,0.005,0.48919
San_Pilot_S01_7Washout_SubjData,Washout,13,1065,1,Gen_first,12° Variance,CCW,-24.238,0,-1.5338,25.7718,1,13,0.025389,0.25639,24.238,0,11.257,0.295,0.005,0.39911
San_Pilot_S01_7Washout_SubjData,Washout,14,1066,1,Gen_first,12° Variance,CCW,-17.578,0,-1.5338,19.1118,1,14,0.018572,0.25862,17.578,0,11.257,0.26,0.005,0.48805
San_Pilot_S01_7Washout_SubjData,Washout,15,1067,1,Gen_first,12° Variance,CCW,-20.023,0,-1.5338,21.5568,1,15,0.020901,0.25735,20.023,0,11.257,0.325,0.005,0.53563
San_Pilot_S01_7Washout_SubjData,Washout,16,1068,1,Gen_first,12° Variance,CCW,-24.651,0,-1.5338,26.1848,1,16,0.025614,0.25581,24.651,0,11.257,0.38,0.005,0.51055
San_Pilot_S01_7Washout_SubjData,Washout,17,1069,1,Gen_first,12° Variance,CCW,-13.967,0,-1.5338,15.5008,1,17,0.014562,0.25855,13.967,0,11.257,0.32,0.005,0.47847
San_Pilot_S01_7Washout_SubjData,Washout,18,1070,1,Gen_first,12° Variance,CCW,-18.468,0,-1.5338,20.0018,1,18,0.019074,0.25711,18.468,0,11.257,0.305,0.005,0.48921
San_Pilot_S01_7Washout_SubjData,Washout,19,1071,1,Gen_first,12° Variance,CCW,-20.625,0,-1.5338,22.1588,1,19,0.02139,0.25683,20.625,0,11.257,0.26,0.005,0.51988
San_Pilot_S01_7Washout_SubjData,Washout,20,1072,1,Gen_first,12° Variance,CCW,-18.405,0,-1.5338,19.9388,1,20,0.019406,0.25832,18.405,0,11.257,0.24,0.005,0.56644
San_Pilot_S01_7Washout_SubjData,Washout,21,1073,1,Gen_first,12° Variance,CCW,-17.966,0,-1.5338,19.4998,1,21,0.019259,0.25939,17.966,0,11.257,0.255,0.005,0.55064
San_Pilot_S01_7Washout_SubjData,Washout,22,1074,1,Gen_first,12° Variance,CCW,-12.077,0,-1.5338,13.6108,1,22,0.012884,0.26022,12.077,0,11.257,0.275,0.005,0.47688
San_Pilot_S01_7Washout_SubjData,Washout,23,1075,1,Gen_first,12° Variance,CCW,-20.162,0,-1.5338,21.6958,1,23,0.020697,0.25637,20.162,0,11.257,0.23,0.005,0.5352
San_Pilot_S01_7Washout_SubjData,Washout,24,1076,1,Gen_first,12° Variance,CCW,-13.104,0,-1.5338,14.6378,1,24,0.013625,0.25853,13.104,0,11.257,0.32,0.005,0.44256
San_Pilot_S01_7Washout_SubjData,Washout,25,1077,1,Gen_first,12° Variance,CCW,-11.783,0,-1.5338,13.3168,1,25,0.012254,0.25875,11.783,0,11.257,0.33,0.055,0.44349
San_Pilot_S01_7Washout_SubjData,Washout,26,1078,1,Gen_first,12° Variance,CCW,-12.947,0,-1.5338,14.4808,1,26,0.013867,0.26032,12.947,0,11.257,0.255,0.005,0.53868
San_Pilot_S01_7Washout_SubjData,Washout,27,1079,1,Gen_first,12° Variance,CCW,-18.376,0,-1.5338,19.9098,1,27,0.018944,0.25703,18.376,0,11.257,0.235,0.005,0.54428
San_Pilot_S01_7Washout_SubjData,Washout,28,1080,1,Gen_first,12° Variance,CCW,-17.254,0,-1.5338,18.7878,1,28,0.018264,0.25881,17.254,0,11.257,0.365,0.005,0.5063
San_Pilot_S01_7Washout_SubjData,Washout,29,1081,1,Gen_first,12° Variance,CCW,-7.7073,0,-1.5338,9.2411,1,29,0.0081986,0.26058,7.7073,0,11.257,0.38,0.005,0.55579
San_Pilot_S01_7Washout_SubjData,Washout,30,1082,1,Gen_first,12° Variance,CCW,-9.9638,0,-1.5338,11.4976,1,30,0.010534,0.25996,9.9638,0,11.257,0.295,0.005,0.47301
San_Pilot_S01_7Washout_SubjData,Washout,31,1083,1,Gen_first,12° Variance,CCW,-16.736,0,-1.5338,18.2698,1,31,0.017494,0.25818,16.736,0,11.257,0.25,0.005,0.50329
San_Pilot_S01_7Washout_SubjData,Washout,32,1084,1,Gen_first,12° Variance,CCW,-10.163,0,-1.5338,11.6968,1,32,0.010816,0.26034,10.163,0,11.257,0.3,0.005,0.3739
San_Pilot_S01_7Washout_SubjData,Washout,33,1085,1,Gen_first,12° Variance,CCW,-16.676,0,-1.5338,18.2098,1,33,0.017832,0.25953,16.676,0,11.257,0.295,0.005,0.43441
San_Pilot_S01_7Washout_SubjData,Washout,34,1086,1,Gen_first,12° Variance,CCW,-16.375,0,-1.5338,17.9088,1,34,0.017141,0.25833,16.375,0,11.257,0.28,0.005,0.44509
San_Pilot_S01_7Washout_SubjData,Washout,35,1087,1,Gen_first,12° Variance,CCW,-13.926,0,-1.5338,15.4598,1,35,0.014548,0.25867,13.926,0,11.257,0.29,0.005,0.46825
San_Pilot_S01_7Washout_SubjData,Washout,36,1088,1,Gen_first,12° Variance,CCW,-11.663,0,-1.5338,13.1968,1,36,0.012149,0.25885,11.663,0,11.257,0.31,0.005,0.42226
San_Pilot_S01_7Washout_SubjData,Washout,37,1089,1,Gen_first,12° Variance,CCW,-16.889,0,-1.5338,18.4228,1,37,0.017596,0.25795,16.889,0,11.257,0.3,0.005,0.41658
San_Pilot_S01_7Washout_SubjData,Washout,38,1090,1,Gen_first,12° Variance,CCW,-16.636,0,-1.5338,18.1698,1,38,0.017539,0.2587,16.636,0,11.257,0.32,0.005,0.41483
San_Pilot_S01_7Washout_SubjData,Washout,39,1091,1,Gen_first,12° Variance,CCW,-15.178,0,-1.5338,16.7118,1,39,0.015789,0.2582,15.178,0,11.257,0.255,0.005,0.37065
San_Pilot_S01_7Washout_SubjData,Washout,40,1092,1,Gen_first,12° Variance,CCW,-15.993,0,-1.5338,17.5268,1,40,0.016815,0.25867,15.993,0,11.257,0.325,0.005,0.3777
San_Pilot_S01_7Washout_SubjData,Washout,41,1093,1,Gen_first,12° Variance,CCW,-18.544,0,-1.5338,20.0778,1,41,0.01932,0.2576,18.544,0,11.257,0.37,0.005,0.36762
San_Pilot_S01_7Washout_SubjData,Washout,42,1094,1,Gen_first,12° Variance,CCW,-13.287,0,-1.5338,14.8208,1,42,0.014047,0.25948,13.287,0,11.257,0.355,0.005,0.33594
San_Pilot_S01_7Washout_SubjData,Washout,43,1095,1,Gen_first,12° Variance,CCW,-9.1583,0,-1.5338,10.6921,1,43,0.0096692,0.25998,9.1583,0,11.257,0.325,0.005,0.38843
San_Pilot_S01_7Washout_SubjData,Washout,44,1096,1,Gen_first,12° Variance,CCW,-11.565,0,-1.5338,13.0988,1,44,0.012039,0.25883,11.565,0,11.257,0.165,0.005,0.39129
San_Pilot_S01_7Washout_SubjData,Washout,45,1097,1,Gen_first,12° Variance,CCW,-10.462,0,-1.5338,11.9958,1,45,0.010976,0.25944,10.462,0,11.257,0.33,0.005,0.37621
San_Pilot_S01_7Washout_SubjData,Washout,46,1098,1,Gen_first,12° Variance,CCW,-10.339,0,-1.5338,11.8728,1,46,0.010806,0.25923,10.339,0,11.257,0.14,0.005,0.35756
San_Pilot_S01_7Washout_SubjData,Washout,47,1099,1,Gen_first,12° Variance,CCW,-7.1044,0,-1.5338,8.6382,1,47,0.0075605,0.26066,7.1044,0,11.257,0.32,0.005,0.39659
San_Pilot_S01_7Washout_SubjData,Washout,48,1100,1,Gen_first,12° Variance,CCW,-13.082,0,-1.5338,14.6158,1,48,0.013839,0.25956,13.082,0,11.257,0.325,0.005,0.36674
San_Pilot_S01_7Washout_SubjData,Washout,49,1101,1,Gen_first,12° Variance,CCW,-10.602,0,-1.5338,12.1358,1,49,0.011264,0.26018,10.602,0,11.257,0.305,0.005,0.38841
San_Pilot_S01_7Washout_SubjData,Washout,50,1102,1,Gen_first,12° Variance,CCW,-7.9796,0,-1.5338,9.5134,1,50,0.0084166,0.26004,7.9796,0,11.257,0.31,0.005,0.37885
San_Pilot_S01_7Washout_SubjData,Washout,51,1103,1,Gen_first,12° Variance,CCW,-8.9875,0,-1.5338,10.5213,1,51,0.0094832,0.25996,8.9875,0,11.257,0.36,0.005,0.34456
San_Pilot_S01_7Washout_SubjData,Washout,52,1104,1,Gen_first,12° Variance,CCW,4.0574,0,-1.5338,-2.5236,1,52,-0.004321,0.26092,-4.0574,0,11.257,0.35,0.005,0.34721
San_Pilot_S01_7Washout_SubjData,Washout,53,1105,1,Gen_first,12° Variance,CCW,-11.817,0,-1.5338,13.3508,1,53,0.012364,0.2591,11.817,0,11.257,0.29,0.005,0.40701
San_Pilot_S01_7Washout_SubjData,Washout,54,1106,1,Gen_first,12° Variance,CCW,-9.4011,0,-1.5338,10.9349,1,54,0.0099548,0.26013,9.4011,0,11.257,0.325,0.005,0.3802
San_Pilot_S01_7Washout_SubjData,Washout,55,1107,1,Gen_first,12° Variance,CCW,-8.1795,0,-1.5338,9.7133,1,55,0.0086341,0.26007,8.1795,0,11.257,0.375,0.005,0.36676
San_Pilot_S01_7Washout_SubjData,Washout,56,1108,1,Gen_first,12° Variance,CCW,-12.771,0,-1.5338,14.3048,1,56,0.013274,0.25856,12.771,0,11.257,0.33,0.005,0.39932
San_Pilot_S01_7Washout_SubjData,Washout,57,1109,1,Gen_first,12° Variance,CCW,-14.037,0,-1.5338,15.5708,1,57,0.014572,0.25829,14.037,0,11.257,0.31,0.005,0.4025
San_Pilot_S01_7Washout_SubjData,Washout,58,1110,1,Gen_first,12° Variance,CCW,-12.36,0,-1.5338,13.8938,1,58,0.012888,0.25881,12.36,0,11.257,0.305,0.005,0.41172
San_Pilot_S01_7Washout_SubjData,Washout,59,1111,1,Gen_first,12° Variance,CCW,-7.7706,0,-1.5338,9.3044,1,59,0.0082831,0.2607,7.7706,0,11.257,0.21,0.005,0.41756
San_Pilot_S01_7Washout_SubjData,Washout,60,1112,1,Gen_first,12° Variance,CCW,-11.509,0,-1.5338,13.0428,1,60,0.012157,0.2597,11.509,0,11.257,0.34,0.02,0.40326
San_Pilot_S01_7Washout_SubjData,Washout,61,1113,1,Gen_first,12° Variance,CCW,-2.0627,0,-1.5338,3.5965,1,61,0.0022132,0.26145,2.0627,0,11.257,0.295,0.005,0.46234
San_Pilot_S01_7Washout_SubjData,Washout,62,1114,1,Gen_first,12° Variance,CCW,-5.0748,0,-1.5338,6.6086,1,62,0.0053988,0.26079,5.0748,0,11.257,0.265,0.005,0.50873
San_Pilot_S01_7Washout_SubjData,Washout,63,1115,1,Gen_first,12° Variance,CCW,-4.7901,0,-1.5338,6.3239,1,63,0.0051621,0.2616,4.7901,0,11.257,0.23,0.005,0.55095
San_Pilot_S01_7Washout_SubjData,Washout,64,1116,1,Gen_first,12° Variance,CCW,-1.1832,0,-1.5338,2.717,1,64,0.0012842,0.26218,1.1832,0,11.257,0.24,0.03,0.56259
San_Pilot_S01_7Washout_SubjData,Washout,65,1117,1,Gen_first,12° Variance,CCW,0.50073,0,-1.5338,1.03307,1,65,-0.0005281,0.26043,-0.50073,0,11.257,0.32,0.005,0.46338
San_Pilot_S01_7Washout_SubjData,Washout,66,1118,1,Gen_first,12° Variance,CCW,-1.0629,0,-1.5338,2.5967,1,66,0.001113,0.25999,1.0629,0,11.257,0.345,0.085,0.46616
San_Pilot_S01_7Washout_SubjData,Washout,67,1119,1,Gen_first,12° Variance,CCW,-10.797,0,-1.5338,12.3308,1,67,0.011483,0.26021,10.797,0,11.257,0.425,0.005,0.49958
San_Pilot_S01_7Washout_SubjData,Washout,68,1120,1,Gen_first,12° Variance,CCW,-7.4,0,-1.5338,8.9338,1,68,0.0077355,0.25956,7.4,0,11.257,0.31,0.005,0.46784
San_Pilot_S01_7Washout_SubjData,Washout,69,1121,1,Gen_first,12° Variance,CCW,-9.5048,0,-1.5338,11.0386,1,69,0.0099685,0.25954,9.5048,0,11.257,0.285,0.005,0.47404
San_Pilot_S01_7Washout_SubjData,Washout,70,1122,1,Gen_first,12° Variance,CCW,-9.2181,0,-1.5338,10.7519,1,70,0.0096661,0.25956,9.2181,0,11.257,0.265,0.005,0.49296
San_Pilot_S01_7Washout_SubjData,Washout,71,1123,1,Gen_first,12° Variance,CCW,-14.914,0,-1.5338,16.4478,1,71,0.015863,0.25956,14.914,0,11.257,0.345,0.005,0.38972
San_Pilot_S01_7Washout_SubjData,Washout,72,1124,1,Gen_first,12° Variance,CCW,-10.428,0,-1.5338,11.9618,1,72,0.011146,0.26056,10.428,0,11.257,0.29,0.005,0.40926
San_Pilot_S01_7Washout_SubjData,Washout,73,1125,1,Gen_first,12° Variance,CCW,-9.5093,0,-1.5338,11.0431,1,73,0.010181,0.26078,9.5093,0,11.257,0.325,0.005,0.38946
San_Pilot_S01_7Washout_SubjData,Washout,74,1126,1,Gen_first,12° Variance,CCW,-8.7578,0,-1.5338,10.2916,1,74,0.0091364,0.25931,8.7578,0,11.257,0.335,0.005,0.3716
San_Pilot_S01_7Washout_SubjData,Washout,75,1127,1,Gen_first,12° Variance,CCW,-8.2047,0,-1.5338,9.7385,1,75,0.0085653,0.2594,8.2047,0,11.257,0.31,0.005,0.39218
San_Pilot_S01_7Washout_SubjData,Washout,76,1128,1,Gen_first,12° Variance,CCW,-11.42,0,-1.5338,12.9538,1,76,0.012197,0.26038,11.42,0,11.257,0.155,0.005,0.3733
San_Pilot_S01_7Washout_SubjData,Washout,77,1129,1,Gen_first,12° Variance,CCW,-5.6999,0,-1.5338,7.2337,1,77,0.0059854,0.25997,5.6999,0,11.257,0.325,0.005,0.38032
San_Pilot_S01_7Washout_SubjData,Washout,78,1130,1,Gen_first,12° Variance,CCW,-5.3974,0,-1.5338,6.9312,1,78,0.005713,0.26047,5.3974,0,11.257,0.32,0.005,0.37717
San_Pilot_S01_7Washout_SubjData,Washout,79,1131,1,Gen_first,12° Variance,CCW,-10.322,0,-1.5338,11.8558,1,79,0.010922,0.25997,10.322,0,11.257,0.27,0.005,0.34554
San_Pilot_S01_7Washout_SubjData,Washout,80,1132,1,Gen_first,12° Variance,CCW,-0.87693,0,-1.5338,2.41073,1,80,0.00092693,0.26056,0.87693,0,11.257,0.365,0.005,0.36322
San_Pilot_S01_7Washout_SubjData,Washout,81,1133,1,Gen_first,12° Variance,CCW,-5.4354,0,-1.5338,6.9692,1,81,0.0056949,0.25985,5.4354,0,11.257,0.355,0.005,0.33921
San_Pilot_S01_7Washout_SubjData,Washout,82,1134,1,Gen_first,12° Variance,CCW,-0.34301,0,-1.5338,1.87681,1,82,0.00036932,0.26169,0.34301,0,11.257,0.14,0.005,0.37104
San_Pilot_S01_7Washout_SubjData,Washout,83,1135,1,Gen_first,12° Variance,CCW,-4.7625,0,-1.5338,6.2963,1,83,0.0049865,0.25985,4.7625,0,11.257,0.375,0.005,0.32878
San_Pilot_S01_7Washout_SubjData,Washout,84,1136,1,Gen_first,12° Variance,CCW,-10.406,0,-1.5338,11.9398,1,84,0.010903,0.25937,10.406,0,11.257,0.31,0.005,0.37212
San_Pilot_S01_7Washout_SubjData,Washout,85,1137,1,Gen_first,12° Variance,CCW,-8.8461,0,-1.5338,10.3799,1,85,0.0092591,0.25949,8.8461,0,11.257,0.31,0.005,0.37482
San_Pilot_S01_7Washout_SubjData,Washout,86,1138,1,Gen_first,12° Variance,CCW,-4.7027,0,-1.5338,6.2365,1,86,0.005071,0.26164,4.7027,0,11.257,0.31,0.005,0.37885
San_Pilot_S01_7Washout_SubjData,Washout,87,1139,1,Gen_first,12° Variance,CCW,-5.8655,0,-1.5338,7.3993,1,87,0.0062868,0.2612,5.8655,0,11.257,0.315,0.005,0.36699
San_Pilot_S01_7Washout_SubjData,Washout,88,1140,1,Gen_first,12° Variance,CCW,-6.0376,0,-1.5338,7.5714,1,88,0.0064178,0.26068,6.0376,0,11.257,0.375,0.005,0.32388
San_Pilot_S01_7Washout_SubjData,Washout,89,1141,1,Gen_first,12° Variance,CCW,-3.4661,0,-1.5338,4.9999,1,89,0.0036917,0.26095,3.4661,0,11.257,0.33,0.005,0.38752
San_Pilot_S01_7Washout_SubjData,Washout,90,1142,1,Gen_first,12° Variance,CCW,-11.549,0,-1.5338,13.0828,1,90,0.012397,0.26067,11.549,0,11.257,0.195,0.005,0.40668
San_Pilot_S01_7Washout_SubjData,Washout,91,1143,1,Gen_first,12° Variance,CCW,-10.443,0,-1.5338,11.9768,1,91,0.011083,0.26014,10.443,0,11.257,0.275,0.005,0.41135
